student_id,first_name,age,gender,year_of_study,admission_year,home_region,commuter,has_scholarship,major,favorite_genre,sleep_hours,study_hours,exercise_min,social_media_min,coffee_cups,stress_level,monthly_spending,survey_date,gpa_term1,gpa_term2,gpa_term3,gpa_term4,gpa,passed_course
S03020,Sara,20,F,1,2025,6th of October/Sheikh Zayed,Yes,No,Business,pop,5.9,17.3,25,54,1,9,2500,2025-12-16,,,,2.84,2.92,Yes
S03021,Ali,21,M,3,2023,6th of October/Sheikh Zayed,Yes,No,Biology,classical,7.6,20.3,70,108,2,5,10479,2026-03-24,,2.26,1.75,1.14,1.53,No
S03022,Hassan,20,M,2,2024,New Cairo,No,No,Computer Science,pop,,21.6,163,131,2,3,4820,2026-02-01,,,3.72,3.63,3.59,Yes
S03023,Hassan,19,M,2,2024,Heliopolis,No,No,Business,rock,8.1,23.1,127,206,3,5,3821,2025-10-14,,,3.47,3.31,3.48,Yes
S03024,Ahmed,22,M,4,2022,Heliopolis,Yes,No,Engineering,hiphop,4.3,28.4,207,117,4,8,2500,2025-12-29,3.04,3.49,3.33,3.37,3.48,Yes
S03025,Ali,21,M,2,2024,New Cairo,No,No,Mathematics,edm,9.2,22.1,48,187,3,4,9629,2025-09-26,,,2.93,3.11,2.99,Yes
S03026,Alia,20,F,1,2025,Maadi/Zamalek,Yes,No,Psychology,pop,7.9,14.5,85,182,0,8,2602,2026-05-06,,,,2.58,2.73,Yes
S03027,Mohammed,19,M,1,2025,6th of October/Sheikh Zayed,Yes,No,Psychology,pop,6.9,16.4,116,248,1,5,3615,2025-09-20,,,,1.75,1.67,No
S03028,Mira,21,F,2,2024,New Cairo,Yes,No,Business,hiphop,6.8,16.3,133,55,0,8,6424,2025-11-23,,,2.52,2.65,2.46,Yes
S03029,Nourhan,21,F,3,2023,Maadi/Zamalek,Yes,No,Computer Science,edm,8.0,22.5,238,291,2,8,3364,2025-11-27,,3.34,3.41,3.94,3.86,Yes
S03030,Hana,19,F,2,2024,New Cairo,Yes,No,Mathematics,pop,8.3,22.2,143,164,3,5,5891,2026-01-16,,,3.52,3.45,3.34,Yes
S03031,Omar,22,M,3,2023,New Cairo,No,No,Computer Science,pop,4.6,28.8,80,270,1,6,7377,2026-03-02,,3.95,3.9,3.39,3.58,Yes
S03032,Youssef,22,M,4,2022,6th of October/Sheikh Zayed,Yes,No,Engineering,classical,8.4,28.6,78,118,4,5,2500,2025-11-16,3.95,3.97,3.81,3.46,3.84,Yes
S03033,Ali,18,M,1,2025,Heliopolis,Yes,No,Biology,rock,7.6,23.0,166,307,2,5,3435,2026-02-13,,,,2.56,2.92,Yes
S03034,Youssef,19,M,2,2024,6th of October/Sheikh Zayed,No,No,Engineering,hiphop,7.4,26.7,199,276,5,7,5525,2026-03-08,,,3.59,3.52,3.32,Yes
S03035,Ghada,22,F,4,2022,New Cairo,No,No,Engineering,pop,6.6,28.4,31,294,1,6,5099,2025-09-07,3.44,3.6,3.78,3.9,3.87,Yes
S03036,Ibrahim,19,M,1,2025,New Cairo,No,No,Psychology,classical,6.3,20.2,237,349,2,7,9647,2026-04-22,,,,2.71,2.47,Yes
S03037,Ziad,21,M,3,2023,New Cairo,No,No,Engineering,edm,7.4,37.0,41,259,5,4,5275,2025-09-18,,3.75,3.91,4.0,3.85,Yes
S03038,Nour,19,F,2,2024,New Cairo,No,No,Psychology,hiphop,6.1,22.9,54,236,0,8,9861,2025-12-12,,,3.32,3.15,3.31,Yes
S03039,Yasmin,22,F,3,2023,Maadi/Zamalek,Yes,No,Engineering,rock,,18.0,186,117,4,3,7584,2025-10-14,,3.34,3.14,3.04,3.14,Yes
S03040,Sarah,21,F,2,2024,6th of October/Sheikh Zayed,No,No,Business,rock,6.8,21.8,69,134,3,5,5742,2026-02-06,,,2.76,2.77,3.08,Yes
S03041,Mahmoud,20,M,2,2024,New Cairo,No,No,Computer Science,hiphop,6.2,29.3,105,312,4,6,4620,2026-03-28,,,3.1,3.28,3.55,Yes
S03042,Lara,20,F,1,2025,6th of October/Sheikh Zayed,No,No,Biology,pop,6.6,11.8,43,28,1,6,2500,2025-11-04,,,,1.91,2.11,Yes
S03043,Jana,22,F,3,2023,Maadi/Zamalek,Yes,Yes,Biology,rock,7.5,22.2,261,203,1,8,5282,2025-12-17,,2.81,3.13,3.13,3.15,Yes
S03044,Hassan,21,M,3,2023,Maadi/Zamalek,Yes,No,Engineering,pop,7.7,31.0,74,123,2,5,7931,2025-10-29,,3.81,3.59,3.83,3.55,Yes
S03045,Mohamed,20,M,1,2025,New Cairo,No,Yes,Psychology,rock,6.7,24.7,43,460,1,8,6272,2026-05-10,,,,3.1,2.8,Yes
S03046,Amr,18,M,1,2025,Heliopolis,Yes,No,Engineering,pop,5.5,38.9,91,52,8,9,4087,2026-05-05,,,,4.0,4.0,Yes
S03047,Ali,20,M,3,2023,New Cairo,No,No,Business,pop,7.1,24.3,38,102,1,8,7455,2025-12-21,,3.93,3.7,3.68,3.52,Yes
S03048,Sama,21,F,4,2022,New Cairo,No,No,Engineering,rock,5.1,40.0,40,396,4,7,8058,2026-03-09,3.73,4.0,4.0,3.8,3.96,Yes
S03049,Salma,20,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Psychology,rock,6.2,32.0,44,134,1,6,9493,2026-01-24,,,2.31,2.42,2.33,Yes
S03050,Karma,20,F,3,2023,6th of October/Sheikh Zayed,Yes,No,Computer Science,hiphop,6.6,25.6,364,233,4,6,2579,2026-01-19,,3.91,3.57,3.84,3.85,Yes
S03051,Maryam,22,F,3,2023,Heliopolis,No,No,Business,pop,7.3,28.6,120,117,2,7,6117,2026-05-15,,3.83,4.0,4.0,4.0,Yes
S03052,Mohamed,21,M,2,2024,Other Greater Cairo,No,No,Computer Science,pop,8.3,26.0,65,339,5,5,4663,2025-09-01,,,1.77,2.24,1.91,No
S03053,Ali,20,M,1,2025,6th of October/Sheikh Zayed,No,Yes,Biology,hiphop,4.8,29.0,193,62,0,7,4091,2025-12-11,,,,3.22,3.49,Yes
S03054,Farida,19,F,1,2025,New Cairo,No,No,Psychology,pop,6.9,17.2,59,144,2,5,4506,2025-09-15,,,,3.06,2.96,Yes
S03055,Malak,22,F,3,2023,Maadi/Zamalek,Yes,No,Business,hiphop,5.7,27.4,72,131,2,7,9093,2025-12-27,,3.42,3.48,3.57,3.51,Yes
S03056,Yossef,23,M,4,2022,6th of October/Sheikh Zayed,Yes,No,Biology,hiphop,8.0,24.9,120,399,2,5,3590,2026-04-01,2.73,3.18,3.0,3.2,3.31,Yes
S03057,Malak,20,F,1,2025,Other Greater Cairo,Yes,Yes,Mathematics,jazz,7.4,34.5,217,322,3,5,9212,2026-03-11,,,,3.92,3.55,Yes
S03058,Omar,21,M,2,2024,Heliopolis,Yes,No,Business,rock,8.7,15.7,101,86,3,4,15443,2025-10-06,,,2.4,2.55,2.51,Yes
S03059,Dana,22,F,3,2023,Maadi/Zamalek,No,No,Biology,pop,6.9,17.1,107,123,1,7,12537,2026-01-04,,2.78,2.5,2.57,2.62,Yes
S03060,Sohila,21,F,3,2023,Heliopolis,No,No,Business,rock,6.7,24.7,100,152,1,7,2561,2025-12-04,,3.78,4.0,3.77,3.67,Yes
S03061,Ibrahim,23,M,4,2022,New Cairo,No,Yes,Psychology,classical,4.9,12.3,15,43,1,9,5695,2026-05-10,2.55,2.28,2.45,2.52,2.21,Yes
S03062,Kareem,18,M,1,2025,6th of October/Sheikh Zayed,Yes,No,Computer Science,classical,7.6,24.1,55,226,4,3,5471,2026-01-09,,,,2.56,2.85,Yes
S03063,Nour,21,F,2,2024,New Cairo,No,No,Mathematics,pop,6.6,16.2,43,189,5,6,8314,2026-02-17,,,2.55,2.48,2.6,Yes
S03064,Lara,22,F,3,2023,New Cairo,No,Yes,Engineering,hiphop,7.3,33.7,183,39,7,5,10072,2025-10-16,,4.0,3.76,4.0,3.88,Yes
S03065,Mariam,22,F,3,2023,Maadi/Zamalek,Yes,No,Psychology,pop,7.1,31.0,105,105,1,7,5510,2026-04-21,,4.0,3.97,3.72,3.84,Yes
S03066,Sama,22,F,3,2023,Maadi/Zamalek,Yes,No,Biology,pop,7.6,15.4,76,348,0,8,3699,2025-12-17,,2.7,2.63,2.31,2.51,Yes
S03067,Ibrahim,19,M,1,2025,6th of October/Sheikh Zayed,No,No,Business,rock,5.5,10.4,59,113,1,6,2500,2026-03-24,,,,2.65,2.67,Yes
S03068,Abdulla,19,M,2,2024,Heliopolis,No,No,Mathematics,jazz,5.3,31.9,81,213,4,5,4781,2026-02-09,,,3.48,3.22,3.36,Yes
S03069,Hossam,19,M,2,2024,Maadi/Zamalek,Yes,No,Biology,pop,6.3,14.9,145,220,2,6,3506,2025-11-01,,,2.02,2.06,2.35,Yes
S03070,Salma,21,F,3,2023,6th of October/Sheikh Zayed,Yes,No,Business,pop,5.8,14.4,158,377,0,6,2500,2026-01-04,,2.28,2.18,2.6,2.42,Yes
S03071,Mahmoud,21,M,2,2024,Maadi/Zamalek,Yes,No,Engineering,pop,7.0,29.3,55,56,4,5,3342,2025-10-14,,,4.0,3.96,3.95,Yes
S03072,Ganna,20,F,2,2024,New Cairo,No,No,Engineering,rock,5.0,37.6,66,525,4,7,4590,2025-09-13,,,2.99,3.06,3.25,Yes
S03073,Sohila,21,F,2,2024,Other Greater Cairo,Yes,Yes,Psychology,pop,7.7,11.4,93,307,0,7,2500,2025-11-14,,,2.01,1.78,1.94,No
S03074,Lara,20,F,1,2025,Maadi/Zamalek,Yes,No,Biology,pop,7.3,20.7,42,144,0,6,2500,2025-09-11,,,,3.32,3.13,Yes
S03075,Mohamed,21,M,4,2022,Other Greater Cairo,Yes,No,Business,hiphop,7.1,26.1,266,223,1,9,9518,2025-12-23,3.15,3.36,3.42,3.63,3.48,Yes
S03076,Nour,22,F,3,2023,Heliopolis,Yes,No,Business,jazz,8.5,19.4,63,223,1,4,2500,2025-10-29,,3.03,3.18,2.91,2.97,Yes
S03077,Malak,18,F,1,2025,New Cairo,Yes,No,Computer Science,jazz,5.2,26.2,75,134,3,5,8780,2026-02-21,,,,4.0,3.87,Yes
S03078,Yossef,22,M,4,2022,6th of October/Sheikh Zayed,Yes,No,Business,rock,7.0,24.9,93,133,0,4,6923,2025-09-15,3.0,3.5,3.59,3.24,3.2,Yes
S03079,Malak,21,F,4,2022,Other Greater Cairo,Yes,Yes,Psychology,pop,8.7,21.4,111,79,1,7,3080,2025-12-28,2.73,2.76,3.17,2.99,2.97,Yes
S03080,Youssef,19,M,2,2024,New Cairo,No,No,Engineering,hiphop,7.9,27.4,37,50,1,4,3818,2026-03-07,,,3.42,3.91,3.66,Yes
S03081,Youssef,20,M,1,2025,Heliopolis,Yes,No,Business,pop,6.7,10.9,212,225,1,5,2500,2026-04-24,,,,1.98,2.09,Yes
S03082,Abdallah,19,M,1,2025,Maadi/Zamalek,Yes,No,Business,rock,8.3,25.3,29,200,0,5,2500,2026-03-05,,,,2.83,3.1,Yes
S03083,Jana,22,F,3,2023,Other Greater Cairo,No,No,Engineering,hiphop,7.2,44.7,108,162,5,5,4815,2026-01-15,,3.99,3.89,3.92,4.0,Yes
S03084,Mohamed,20,M,2,2024,6th of October/Sheikh Zayed,Yes,Yes,Computer Science,hiphop,6.5,15.0,24,24,2,5,4522,2025-11-04,,,2.74,2.88,2.97,Yes
S03085,Malak,21,F,2,2024,New Cairo,No,No,Engineering,rock,7.9,15.4,18,49,6,6,4468,2026-01-17,,,2.27,2.71,2.69,Yes
S03086,Mary,20,F,3,2023,New Cairo,Yes,Yes,Biology,pop,7.9,28.1,218,243,2,7,7864,2025-12-01,,3.06,3.4,3.18,3.28,Yes
S03087,Yasmeen,18,F,1,2025,Maadi/Zamalek,Yes,No,Engineering,jazz,7.1,24.0,134,112,2,4,2500,2026-03-16,,,,3.52,3.39,Yes
S03088,Hanya,21,F,2,2024,Heliopolis,Yes,No,Business,jazz,4.1,21.8,87,62,1,8,2882,2026-04-05,,,2.86,2.81,2.83,Yes
S03089,Salma,20,F,1,2025,New Cairo,No,No,Psychology,hiphop,6.9,24.8,179,60,1,4,25501,2026-03-20,,,,3.35,3.32,Yes
S03090,Hassan,19,M,2,2024,Other Greater Cairo,Yes,Yes,Psychology,jazz,5.2,26.9,29,144,1,5,7509,2026-02-24,,,3.16,2.86,3.03,Yes
S03091,Mahmoud,20,M,2,2024,6th of October/Sheikh Zayed,Yes,No,Psychology,edm,5.3,22.9,76,113,2,6,5413,2025-09-21,,,2.67,2.52,2.78,Yes
S03092,Malak,20,F,3,2023,6th of October/Sheikh Zayed,No,Yes,Business,pop,5.6,27.0,109,35,2,5,3486,2026-01-25,,3.65,3.4,3.49,3.57,Yes
S03093,Habiba,23,F,4,2022,New Cairo,No,No,Business,hiphop,5.5,27.6,87,105,2,6,9925,2025-10-30,3.71,3.26,3.63,3.33,3.49,Yes
S03094,Mahmoud,22,M,4,2022,Maadi/Zamalek,Yes,Yes,Biology,pop,6.1,18.2,50,150,1,8,3991,2025-12-09,2.43,2.35,2.36,2.36,2.45,Yes
S03095,Malak,19,F,2,2024,New Cairo,No,No,Computer Science,edm,8.9,31.3,71,263,6,3,9028,2025-09-02,,,3.23,3.24,3.19,Yes
S03096,Youssef,20,M,2,2024,Maadi/Zamalek,Yes,Yes,Business,pop,,27.3,164,216,4,4,16802,2025-10-30,,,2.97,3.48,3.1,Yes
S03097,Claris,21,F,4,2022,Maadi/Zamalek,Yes,No,Biology,hiphop,6.1,23.3,326,179,0,7,2500,2025-11-25,2.79,2.7,3.02,3.31,3.01,Yes
S03098,Zeyad,22,M,3,2023,New Cairo,No,No,Biology,hiphop,8.0,18.0,375,161,0,5,9073,2026-03-12,,2.55,2.69,2.74,2.8,Yes
S03099,Salma,22,F,4,2022,New Cairo,Yes,No,Mathematics,pop,6.3,35.1,211,52,3,6,12926,2025-11-12,3.37,3.36,3.58,3.82,4.0,Yes
S03100,Malak,22,F,3,2023,New Cairo,No,Yes,Engineering,hiphop,6.8,18.9,102,136,4,6,4700,2025-11-14,,2.81,3.0,2.76,2.73,Yes
S03101,Nour,20,F,1,2025,Heliopolis,Yes,Yes,Computer Science,pop,8.7,28.7,114,101,2,4,2500,2025-09-14,,,,3.99,4.0,Yes
S03102,Farida,22,F,4,2022,Heliopolis,Yes,No,Engineering,pop,7.5,35.4,76,36,2,8,3084,2025-12-15,3.57,3.61,4.0,4.0,4.0,Yes
S03103,Sohila,23,F,4,2022,Heliopolis,Yes,No,Biology,pop,7.4,21.5,116,289,1,7,7702,2025-11-21,3.11,2.72,3.24,3.26,3.22,Yes
S03104,Reem,22,F,3,2023,Other Greater Cairo,Yes,No,Engineering,pop,6.5,27.4,80,243,3,4,7094,2026-03-29,,2.94,3.14,3.31,3.37,Yes
S03105,Ziad,22,M,4,2022,Maadi/Zamalek,Yes,No,Business,pop,7.5,24.4,109,208,2,5,4199,2026-04-09,2.63,2.78,2.78,2.64,2.93,Yes
S03106,Sara,21,F,2,2024,Heliopolis,No,Yes,Business,hiphop,8.6,15.2,290,200,3,6,2500,2025-12-31,,,2.13,1.97,2.12,Yes
S03107,Ali,20,M,2,2024,6th of October/Sheikh Zayed,Yes,No,Psychology,pop,5.8,16.6,88,145,0,9,4972,2026-05-14,,,2.86,2.68,2.83,Yes
S03108,Youssef,21,M,2,2024,New Cairo,No,No,Computer Science,hiphop,7.1,26.1,40,112,3,5,7831,2026-02-12,,,3.86,3.9,3.93,Yes
S03109,Youssef,22,M,3,2023,Maadi/Zamalek,No,No,Business,rock,8.2,9.0,77,125,2,6,2939,2025-09-28,,2.38,2.69,2.72,2.47,Yes
S03110,Karim,19,M,2,2024,Maadi/Zamalek,Yes,No,Computer Science,pop,8.4,33.4,189,27,3,8,5123,2026-05-07,,,3.9,3.74,4.0,Yes
S03111,Yasmeen,20,F,2,2024,Maadi/Zamalek,Yes,Yes,Engineering,classical,5.9,34.0,55,130,6,7,7966,2025-11-26,,,4.0,4.0,4.0,Yes
S03112,Yasmeen,20,F,2,2024,New Cairo,No,No,Business,pop,7.6,31.4,83,168,1,6,4069,2025-11-14,,,2.61,2.3,2.61,Yes
S03113,Dana,20,F,1,2025,New Cairo,Yes,No,Engineering,hiphop,7.8,35.4,185,192,3,6,9020,2026-01-11,,,,4.0,4.0,Yes
S03114,Yasmin,19,F,2,2024,New Cairo,No,No,Engineering,rock,8.2,8.0,160,153,7,5,3061,2025-10-10,,,2.13,2.17,1.87,No
S03115,Abdelrahman,19,M,2,2024,Heliopolis,Yes,No,Psychology,rock,6.7,21.7,148,277,2,8,3496,2026-01-13,,,3.02,2.98,3.03,Yes
S03116,Andre,21,M,3,2023,Heliopolis,Yes,No,Biology,hiphop,9.7,26.6,100,55,1,6,11698,2026-01-02,,2.93,3.11,3.05,2.99,Yes
S03117,Karim,22,M,3,2023,6th of October/Sheikh Zayed,No,No,Business,jazz,6.7,22.9,115,95,3,6,5793,2026-02-13,,3.51,3.68,3.25,3.2,Yes
S03118,Hussein,19,M,1,2025,6th of October/Sheikh Zayed,No,No,Engineering,pop,4.2,31.1,210,61,8,5,6407,2026-02-19,,,,3.22,3.36,Yes
S03119,Yousef,19,M,2,2024,New Cairo,No,No,Engineering,pop,,18.3,288,25,2,7,8156,2026-01-14,,,3.26,3.26,3.12,Yes
S03120,Abdelrahman,22,M,4,2022,6th of October/Sheikh Zayed,Yes,No,Computer Science,pop,6.0,29.5,173,80,6,7,5007,2025-10-27,4.0,3.85,3.92,3.96,3.77,Yes
S03121,Bassel,20,M,1,2025,6th of October/Sheikh Zayed,No,No,Business,edm,4.9,26.0,79,286,1,6,10898,2026-03-13,,,,2.73,2.82,Yes
S03122,Yassin,18,M,1,2025,Other Greater Cairo,Yes,No,Psychology,pop,5.4,26.2,127,119,1,5,8711,2025-09-14,,,,3.34,3.32,Yes
S03123,Kareem,20,M,3,2023,6th of October/Sheikh Zayed,No,No,Biology,jazz,,16.4,26,31,3,6,7702,2025-11-19,,2.86,3.01,3.13,2.94,Yes
S03124,Yahia,20,M,2,2024,New Cairo,No,No,Biology,classical,6.1,23.0,148,49,1,7,2500,2026-02-04,,,2.59,2.91,2.5,Yes
S03125,George,22,M,4,2022,6th of October/Sheikh Zayed,Yes,Yes,Engineering,hiphop,6.5,38.1,187,187,4,7,6359,2026-01-20,4.0,3.98,4.0,3.93,4.0,Yes
S03126,Marina,19,F,2,2024,6th of October/Sheikh Zayed,No,Yes,Psychology,rock,6.3,20.2,49,198,0,7,4199,2026-02-01,,,2.91,3.11,2.96,Yes
S03127,Saif,21,M,3,2023,New Cairo,No,No,Computer Science,pop,7.6,25.4,71,311,6,5,2500,2026-04-23,,3.63,3.07,3.16,3.09,Yes
S03128,Zeinab,19,F,2,2024,Maadi/Zamalek,No,No,Business,classical,8.3,16.9,187,208,1,4,6556,2025-09-11,,,2.83,2.81,2.75,Yes
S03129,Habiba,18,F,1,2025,Heliopolis,No,No,Psychology,edm,5.5,32.5,250,167,1,7,2500,2026-05-05,,,,3.21,3.58,Yes
S03130,Youssef,22,M,4,2022,6th of October/Sheikh Zayed,No,No,Computer Science,pop,8.7,31.2,50,48,5,5,5723,2026-01-14,3.58,3.85,3.46,4.0,3.86,Yes
S03131,Nour,18,F,1,2025,Other Greater Cairo,Yes,No,Business,pop,7.0,18.7,59,62,1,4,5002,2026-03-03,,,,3.33,3.17,Yes
S03132,Nour,20,F,2,2024,New Cairo,No,No,Mathematics,hiphop,8.6,20.6,170,64,2,7,3694,2026-04-28,,,3.35,3.33,3.46,Yes
S03133,Habiba,23,F,4,2022,New Cairo,No,No,Mathematics,rock,9.6,21.7,75,169,4,3,4488,2025-09-28,3.13,2.93,3.09,2.8,2.92,Yes
S03134,Malak,22,F,3,2023,Maadi/Zamalek,Yes,Yes,Business,pop,5.2,23.4,82,62,1,7,3589,2026-02-15,,4.0,3.74,3.85,3.74,Yes
S03135,Zayneb,22,F,4,2022,6th of October/Sheikh Zayed,No,No,Computer Science,hiphop,7.3,25.2,73,178,5,6,16292,2026-03-13,4.0,3.78,3.89,3.65,3.73,Yes
S03136,Ahmed,19,M,2,2024,New Cairo,No,No,Mathematics,hiphop,9.4,28.5,25,227,3,5,6630,2026-02-14,,,2.94,3.26,3.26,Yes
S03137,Omar,20,M,1,2025,New Cairo,No,No,Computer Science,pop,4.1,26.0,155,257,4,6,7579,2026-01-23,,,,2.9,3.19,Yes
S03138,Abdelrahman,20,M,1,2025,New Cairo,No,Yes,Engineering,hiphop,6.1,43.3,53,171,4,6,7414,2025-09-01,,,,4.0,4.0,Yes
S03139,Mostafa,21,M,4,2022,Heliopolis,Yes,No,Biology,edm,6.1,21.1,48,127,2,5,6811,2025-09-05,3.61,3.45,3.33,3.05,3.04,Yes
S03140,Nour,21,F,2,2024,Heliopolis,Yes,Yes,Business,rock,,23.9,193,229,4,6,2554,2025-10-20,,,3.36,3.26,3.3,Yes
S03141,Sarah,19,F,1,2025,Other Greater Cairo,Yes,No,Computer Science,pop,8.6,25.1,117,340,3,7,2500,2025-12-23,,,,2.82,2.88,Yes
S03142,Habiba,19,F,1,2025,New Cairo,No,Yes,Business,pop,7.2,19.4,87,354,1,5,10027,2026-04-04,,,,2.81,3.02,Yes
S03143,Farida,23,F,4,2022,Maadi/Zamalek,Yes,No,Psychology,rock,7.6,23.1,31,125,3,5,5715,2025-09-08,2.35,2.33,2.15,1.85,1.81,No
S03144,Mahmoud,19,M,2,2024,6th of October/Sheikh Zayed,Yes,No,Business,hiphop,,17.8,38,162,1,5,9910,2025-10-19,,,2.8,2.42,2.56,Yes
S03145,Hamza,22,M,4,2022,Maadi/Zamalek,No,No,Psychology,hiphop,6.5,13.0,242,38,3,5,2500,2026-04-28,2.2,2.06,2.11,2.24,2.33,Yes
S03146,Mohamed,20,M,1,2025,Maadi/Zamalek,Yes,No,Business,classical,7.3,19.4,122,194,1,7,4243,2026-01-02,,,,3.21,3.08,Yes
S03147,Ghada,19,F,2,2024,Other Greater Cairo,Yes,No,Psychology,hiphop,,16.5,61,416,3,7,16631,2026-01-09,,,2.4,2.06,1.98,No
S03148,Aliaa,18,F,1,2025,Maadi/Zamalek,Yes,No,Engineering,rock,7.3,28.1,101,94,3,6,3362,2026-02-25,,,,3.65,3.91,Yes
S03149,Habiba,20,F,2,2024,Heliopolis,Yes,Yes,Engineering,edm,9.1,18.8,95,202,1,5,3573,2026-03-11,,,2.52,2.85,2.73,Yes
S03150,Dana,19,F,1,2025,6th of October/Sheikh Zayed,Yes,No,Biology,edm,6.2,26.8,139,163,2,7,3663,2025-09-03,,,,3.29,3.42,Yes
S03151,Mohamed,20,M,3,2023,New Cairo,No,No,Computer Science,rock,6.0,25.0,54,109,2,7,4549,2026-01-24,,3.84,3.12,3.66,3.64,Yes
S03152,Mohammed,22,M,4,2022,New Cairo,No,No,Biology,edm,8.6,27.5,150,88,1,5,6425,2026-01-22,3.22,3.02,3.34,3.11,3.16,Yes
S03153,Nour,22,F,3,2023,Maadi/Zamalek,Yes,No,Engineering,jazz,,30.5,64,132,1,6,5938,2025-12-14,,3.61,3.74,4.0,4.0,Yes
S03154,Mohamed,22,M,4,2022,Heliopolis,Yes,No,Business,rock,6.3,26.0,119,326,3,6,12414,2025-11-12,3.14,3.17,2.84,3.24,2.99,Yes
S03155,Sarah,18,F,1,2025,Heliopolis,Yes,No,Mathematics,pop,6.2,29.2,75,193,4,5,6541,2026-03-12,,,,3.69,3.54,Yes
S03156,Nour,22,F,3,2023,6th of October/Sheikh Zayed,No,No,Computer Science,rock,7.0,30.0,155,225,3,6,8273,2026-04-24,,3.54,3.84,3.63,3.6,Yes
S03157,Yassin,21,M,2,2024,New Cairo,No,No,Business,hiphop,5.7,8.8,219,211,4,6,4110,2026-03-25,,,1.78,2.4,2.05,Yes
S03158,Andre,22,M,4,2022,6th of October/Sheikh Zayed,No,No,Biology,pop,7.4,25.9,35,96,0,4,3505,2026-02-01,3.2,3.51,3.48,3.4,3.29,Yes
S03159,Ali,20,M,3,2023,Other Greater Cairo,Yes,No,Engineering,jazz,8.5,30.9,180,250,2,5,2500,2026-02-04,,3.73,4.0,3.86,3.87,Yes
S03160,Youssef,23,M,4,2022,New Cairo,No,No,Computer Science,pop,6.5,25.6,49,140,3,9,5866,2025-12-19,4.0,3.65,3.64,3.65,3.59,Yes
S03161,Marina,20,F,2,2024,Heliopolis,No,No,Business,pop,8.9,18.3,96,201,2,6,2500,2026-04-10,,,2.79,2.88,2.74,Yes
S03162,Mariam,20,F,2,2024,New Cairo,No,Yes,Biology,pop,6.5,27.4,52,92,0,3,2784,2025-09-13,,,4.0,3.82,3.94,Yes
S03163,Adam,21,M,4,2022,Maadi/Zamalek,No,No,Business,hiphop,5.8,21.4,251,31,2,5,4181,2026-03-18,2.95,3.02,2.81,2.77,2.59,Yes
S03164,Hana,18,F,1,2025,New Cairo,Yes,No,Computer Science,pop,7.9,19.8,76,250,3,7,4622,2025-12-02,,,,3.24,2.99,Yes
S03165,Karim,19,M,1,2025,6th of October/Sheikh Zayed,No,No,Mathematics,edm,8.6,25.4,48,86,2,4,7193,2025-09-12,,,,3.09,3.4,Yes
S03166,Mariam,19,F,2,2024,Maadi/Zamalek,Yes,No,Engineering,classical,8.2,30.8,52,159,6,5,6907,2026-01-14,,,3.64,4.0,4.0,Yes
S03167,Lara,22,F,3,2023,Maadi/Zamalek,No,No,Computer Science,rock,6.7,24.3,104,88,5,4,2500,2025-09-27,,3.74,3.39,3.68,3.57,Yes
S03168,Marwan,18,M,1,2025,6th of October/Sheikh Zayed,Yes,No,Business,rock,5.5,15.9,33,84,0,7,3127,2025-10-03,,,,2.95,2.95,Yes
S03169,Ali,23,M,4,2022,Maadi/Zamalek,Yes,No,Business,pop,5.9,19.3,126,35,5,5,3341,2026-04-04,2.78,2.84,2.89,3.24,2.83,Yes
S03170,Mariam,22,F,3,2023,6th of October/Sheikh Zayed,No,No,Computer Science,hiphop,6.3,18.7,29,193,3,6,8076,2025-10-09,,3.13,3.31,3.06,3.22,Yes
S03171,Mohamed,21,M,2,2024,New Cairo,No,No,Mathematics,rock,5.8,24.0,209,334,1,8,2653,2026-01-06,,,3.77,3.61,3.53,Yes
S03172,Hassan,20,M,2,2024,6th of October/Sheikh Zayed,Yes,No,Business,edm,6.2,15.4,159,68,0,8,11055,2025-12-03,,,2.92,2.66,2.82,Yes
S03173,Nour,21,F,3,2023,Maadi/Zamalek,Yes,No,business,pop,7.1,21.2,109,120,1,3,6436,2025-09-16,,3.35,3.11,3.15,3.09,Yes
S03174,Adam,18,M,1,2025,Other Greater Cairo,Yes,No,Business,jazz,8.1,30.1,94,190,2,6,14114,2026-04-06,,,,3.62,3.44,Yes
S03175,Ahmed,18,M,1,2025,New Cairo,No,No,Mathematics,jazz,7.1,31.4,31,233,2,6,2500,2026-04-05,,,,3.81,3.88,Yes
S03176,Hanya,21,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Business,classical,5.5,22.1,176,104,3,6,2681,2026-01-24,,,3.74,3.41,3.41,Yes
S03177,Danial,20,M,2,2024,New Cairo,No,No,Computer Science,pop,6.8,22.9,102,172,2,7,2500,2026-05-13,,,3.52,3.67,3.82,Yes
S03178,Maryam,19,F,2,2024,Other Greater Cairo,No,Yes,Mathematics,pop,6.8,19.9,253,318,2,6,9103,2026-02-27,,,2.97,2.97,3.01,Yes
S03179,Tasnim,21,F,3,2023,Maadi/Zamalek,Yes,No,Business,hiphop,9.0,16.5,67,121,2,6,8620,2025-10-18,,3.16,2.66,2.73,2.92,Yes
S03180,Youssef,20,M,1,2025,Maadi/Zamalek,Yes,Yes,Engineering,pop,6.0,27.0,119,50,7,5,3775,2026-01-26,,,,3.49,3.53,Yes
